out_action,D0,D1,D2,D3,D4,D5
19,2201.249782,-474.3532752,1.474683665,0.086454208,-0.145287895,0.000375844
7,1664.758857,-460.9003867,1.200852843,-0.170959059,-0.775734006,0.029139899
1,1550.823132,-368.9457057,-1.341520373,-0.036488057,0.869682439,0.050645353
1,560.4465478,-99.22421885,-0.064525668,0.000340472,-0.050748269,-0.000452938
3,1808.756564,-54.87340364,0.114008802,0.199136534,-0.004796653,-2.82E-05
16,1249.201698,9.560487802,-0.432944085,0.056351353,0.021928273,-0.001170018
6,388.9647408,-20.27962274,-0.877582792,-0.007154722,-0.24374777,0.055332172
16,2001.449863,21.99582525,0.706204705,0.072783224,-0.021178484,0.014021421
10,1143.846111,15.12945267,-0.20773222,-0.154009285,-0.442869899,0.055231364
16,489.1903119,15.06822036,0.352718607,-0.16120996,-0.142961575,0.05694972
11,2116.779575,110.9693643,1.421022611,0.236807166,-0.062370094,-0.049698137
23,1533.258912,150.8048176,0.476167825,-0.015009301,-0.199516043,-0.017819459
16,657.2766617,31.99101009,0.324820738,0.00395385,-0.431849636,-0.016383966
11,1769.330086,-226.6858473,0.354903728,0.174747807,0.22424172,0.006322347
1,1186.653795,-186.9604986,-0.504073176,-0.057568031,0.121740945,0.043167016
5,316.3432794,-11.03605276,-1.09053196,0.088182638,0.395024161,0.006141252
18,1823.642925,152.3344692,1.332705785,0.253770677,0.164372265,-0.045159089
23,1233.170746,184.5678209,-0.170480381,-0.031970086,-0.037332131,-0.018705334
23,378.436035,58.59497422,-0.111133001,0.012560325,0.004592676,-0.011196287
18,2133.47734,151.1229993,1.14811198,0.022649808,0.023817522,0.014312065
23,1543.005161,183.356351,-0.355074186,-0.263090955,-0.177886874,0.04076582
16,688.2704501,57.38350432,-0.295726806,-0.218560543,-0.135962066,0.048274867
4,2033.472032,-222.8893984,0.212455124,0.191668707,-0.135974306,0.00471519
2,1537.506853,-173.2645752,-0.09535071,0.027424602,-0.204804287,0.004658912
2,869.6315823,-86.18566713,-0.517476167,0.070568975,-0.111194864,0.005681915
6,197.5081395,-8.270834132,-0.573940059,0.071869307,-0.093081599,0.004825881
4,2033.848746,-237.462293,0.799664526,0.119507763,-0.04835575,8.68E-05
2,1537.883567,-187.8374698,0.491858693,-0.044736342,-0.117185731,3.05E-05
2,870.0082962,-100.7585617,0.069733236,-0.001591969,-0.023576308,0.001053537
2,197.8848534,-22.84372873,0.013269344,-0.000291637,-0.005463043,0.000197503
16,2029.040225,85.83257426,0.100251443,0.173140789,0.461762835,0.000473548
23,1171.436473,78.96620168,-0.813685482,-0.05365172,0.04007142,0.04168349
5,308.8334247,-5.976920569,-1.575448345,-0.068590182,0.017818834,0.03366263
18,1772.497536,123.0747778,1.53393134,0.138051106,0.076337478,-0.001503208
23,1178.335577,145.7575668,0.31808771,-0.113426607,-0.113203675,0.038416591
23,314.1023865,35.32412656,0.199516731,-0.072383473,-0.164913358,0.053452393
13,1902.371359,-490.8552874,1.381494162,0.087311772,-0.173429387,-0.000327935
7,1434.158039,-450.1849467,1.362285748,-0.190025037,-0.185434375,0.038650167
1,1300.310082,-309.2000501,-2.021032281,-0.04405035,0.844762499,0.052458389
1,298.5067498,-47.32616368,-0.124092803,0.000793115,-0.090583443,-0.000895509
13,2040.977776,-520.1842288,1.48292772,0.086190473,-0.165005616,0.000461781
7,1572.764456,-479.5138881,1.463719305,-0.191146336,-0.177010604,0.039439884
1,1438.9165,-338.5289915,-1.919598723,-0.045171649,0.85318627,0.053248106
1,437.1131671,-76.65510505,-0.022659246,-0.000328183,-0.082159671,-0.000105793
18,1983.871334,161.7542087,1.20333181,0.176572881,0.210551016,-0.029410259
23,1389.709376,184.4369976,-0.012511819,-0.074904833,0.021009862,0.01050954
23,525.4761846,74.0035574,-0.131082799,-0.033861699,-0.030699821,0.025545341
19,2278.497784,-496.6147209,1.451958859,0.086783481,-0.136278846,0.000189997
14,1742.006859,-483.1618325,1.178128038,-0.170629786,-0.766724957,0.028954052
1,1618.131239,-378.9806626,-1.732977934,-0.02357017,0.901055836,0.04956558
1,620.38955,-110.1750242,-0.071452981,0.000472454,-0.048994065,-0.000515443
5,1943.204037,-292.5176765,0.373682938,0.16157875,0.142121953,0.002195498
1,1493.87008,-250.4407623,0.21525634,-0.021174019,0.088480611,0.003106231
5,621.9909338,-40.26431539,-1.150676425,0.075984898,0.323692708,0.001395419
4,130.9159866,-18.30617832,0.372728523,-0.037925801,0.01374443,0.01345965
10,2018.387044,126.3742438,0.643697775,0.042119814,0.304283888,0.036130619
23,1358.19743,158.0422682,-0.151836236,-0.171743103,0.464623097,0.079784044
23,475.7650793,54.01609957,-0.001405953,-0.165291463,-0.03583185,0.097688222
3,1693.596191,-259.1726909,0.164156994,0.162878443,0.358496565,-0.002265527
1,1134.292779,-194.4320842,-0.39167,0.020355796,0.390373146,-0.003575524
4,254.1564873,-1.056975274,-1.32694316,0.07682739,0.528886556,-0.002796954
1,1665.039587,-363.7018871,1.44020998,0.086859577,-0.143660481,0.000104194
1,793.3811789,-144.736486,-0.098068878,0.001415733,0.039602059,-0.000806147
16,1642.778564,-50.88341235,0.095725464,0.198279126,0.104031696,-0.000381793
5,785.1748119,-57.74978493,-0.818211461,-0.028513382,-0.31765972,0.04082815
6,322.7809625,-28.92411859,0.005315973,0.012156672,0.096576391,0.003447914
2,2047.19583,-324.1513575,0.698458074,0.121797904,0.01646996,-0.001446909
1,1377.996124,-228.5075263,0.009002673,-0.000293277,0.04100958,0.000163821
2,497.7864166,-41.59922644,-0.776147427,0.035535158,0.184028228,-0.001849694
13,1939.951674,-498.9225652,1.419283478,0.086812775,-0.176172458,-2.19E-05
7,1471.738354,-458.2522245,1.400075064,-0.190524034,-0.188177446,0.038956206
1,1337.890398,-317.2673279,-1.983242965,-0.044549347,0.842019428,0.052764428
1,336.0870653,-55.39344144,-0.086303487,0.000294118,-0.093326513,-0.000589471
5,1671.297941,-313.3379841,1.384115388,0.087622455,-0.134699502,-0.000351196
1,1222.086173,-271.234538,1.220180893,-0.094912939,-0.192228526,0.000316212
1,350.1770224,-62.04831626,-0.134995869,0.001955266,0.045539482,-0.001112492
5,1995.64214,-178.4963823,0.172238762,0.182335222,0.010907706,-0.000567105
4,1546.308183,-136.419468,0.013812164,-0.000417546,-0.042733635,0.000343628
5,1050.669098,-90.01694861,-0.137236217,0.01803893,-0.04047922,-0.00061223
4,601.1962001,-52.54486079,-0.025253552,0.001200842,-0.057751176,-0.001158619
5,106.2231704,-6.879028848,-0.14190391,0.018171944,-0.036166302,-0.00073452
10,1654.056479,-44.99739504,0.477193996,0.143489224,-0.158990697,-0.000421241
9,995.4559314,-16.05523574,-0.319103202,-0.088217492,0.015269389,0.038775901
3,151.6930523,-2.532163764,-0.504195029,-0.072045032,-0.241356835,0.043777947
3,1850.660862,-51.04128549,0.19886364,0.168967783,-0.012277357,-0.003596901
16,1291.35745,13.69932117,-0.356963355,0.026445135,0.019599223,-0.004906898
4,428.7116024,-24.80959183,-0.7600883,-0.061447572,-0.29313777,0.038381366
3,1970.240222,-202.4701364,-0.056609039,0.231478128,0.057135786,-0.020712804
3,1410.685357,-138.036245,-0.603561927,0.088692947,0.083860713,-0.021854617
2,845.8758195,-85.70686261,-0.549056077,0.087305418,0.049700866,-0.020693354
6,175.4560433,-2.70680046,-0.814000898,0.111039388,0.092988413,-0.020161293
11,2121.367586,121.0815174,0.569183791,0.230090477,0.427686394,-0.045181087
23,1537.846924,160.9169707,-0.375670996,-0.021725991,0.290540446,-0.013302409
17,661.8646733,42.10316323,-0.527018082,-0.002762839,0.058206853,-0.011866916
10,1979.18236,111.8699578,1.010074775,0.212910574,0.470001349,-0.062146048
23,1318.992746,143.5379822,0.214540764,-0.000952343,0.630340558,-0.018492623
23,436.5603954,39.51181357,0.364971047,0.005499296,0.129885612,-0.000588445
5,2112.312734,-389.4645358,0.433295416,0.175311636,0.157409915,0.008562878
6,1662.978778,-347.3876215,0.274868818,-0.007441133,0.103768574,0.00947361
7,1241.23097,-310.6691122,0.327467853,-0.021561298,0.067727375,0.008044776
2,1066.96172,-131.264848,-3.343941232,0.060285611,1.191134914,0.055404724
5,302.1889527,-16.5124466,-0.71481788,0.061090951,0.295559709,0.003678008
11,1993.440754,139.1248875,0.841571861,0.214246026,0.183415291,-0.061428279
23,1410.764463,178.8502363,-0.017405043,-0.018069812,0.080914516,-0.02458361
23,534.8156616,74.28467298,-0.236121164,0.008134816,-0.161869111,-0.004842477
1,1986.788559,-422.7665311,1.420281033,0.087067098,-0.147561453,-4.83E-05
1,1115.654019,-203.1828684,-0.122666265,0.001691772,0.037300128,-0.000993245
1,209.4851638,-38.22854575,-0.003188311,-1.06E-05,-0.005937595,-1.92E-05
5,2032.459316,-116.8222274,0.282740002,0.235387303,0.14195305,-0.043404885
9,1583.125359,-74.74531319,0.124313404,0.052634534,0.088311708,-0.042494153
6,751.5100192,-35.89379382,-0.711763592,0.02102415,-0.059548022,0.000435338
10,304.095444,-8.1231113,0.095761192,0.042379271,-0.011060485,-0.047939368
19,1861.504064,-406.1877653,1.30586035,0.088643893,-0.1415184,-0.000986833
7,1325.01314,-392.7348769,1.032029528,-0.168769374,-0.771964511,0.027777221
1,1211.077414,-300.7801959,-1.510343688,-0.034298372,0.873451934,0.049282676
1,220.7008301,-31.058709,-0.233348983,0.002530157,-0.046978774,-0.001815615
12,1966.950367,-601.2286347,2.378337943,0.038364782,-0.609515511,-0.004010026
7,1445.251218,-564.8489493,2.101187787,-0.2002847,-0.797990949,0.03965974
1,1219.254757,-342.7538877,-1.704653604,-0.06327723,0.429346067,0.029111817
0,205.3323681,-89.13881203,0.910243176,-0.048575605,-0.536052341,-0.004270857
9,2101.409975,45.48927153,0.296715507,0.046761937,0.19445825,0.016221905
16,1271.018366,91.43055131,-0.671769933,-0.167228638,-0.027255725,0.06007405
17,422.5083393,44.79118618,-0.999884049,-0.188187883,-0.035494024,0.058333827
2,1979.034187,-300.7364245,0.146833427,0.16950621,0.173465207,-0.004373363
1,1309.805427,-204.9844876,-0.532912177,0.047145717,0.195449206,-0.002612749
4,429.9953626,-17.56995189,-1.330718455,0.083291597,0.342147288,-0.004798155
10,1993.062252,-32.1913937,0.728134781,0.120903353,-0.085568031,-0.001011151
16,1334.461704,-3.249234394,-0.068162418,-0.110803363,0.088692055,0.038185991
2,466.9068391,-49.92667506,-0.095663359,-0.110053885,-0.286231391,0.041451949
5,2041.824018,-132.6951554,0.06975167,0.188250108,0.021631811,-0.005279896
3,1592.490061,-90.61824114,-0.088674928,0.005497339,-0.03200953,-0.004369164
10,1032.413796,-30.14340655,-0.461897522,0.045117731,0.042988211,-0.006081985
5,356.6095428,-18.98386852,-0.762804656,-0.044783473,0.031817416,0.033784304
3,2002.750339,-205.754522,-0.022160241,0.20551544,0.115741031,-0.014672441
3,1443.446927,-141.0139153,-0.577987235,0.062992793,0.147617612,-0.015982438
2,878.3285295,-88.80161366,-0.514086721,0.061320925,0.106390296,-0.014648964
5,207.9487859,-5.830539566,-0.776026384,0.084987074,0.150206636,-0.014070437
23,875.3785699,50.23157628,0.967824753,0.216949976,0.784250402,-0.030041265
19,1904.650399,-422.4757884,1.322596638,0.0882671,-0.156956654,-0.000830559
14,1368.159475,-409.0229,1.048765816,-0.169146167,-0.787402765,0.027933495
1,1244.283855,-304.8417301,-1.862340155,-0.022086552,0.880378028,0.048545023
1,246.5421658,-36.0360917,-0.200815202,0.001956073,-0.069671873,-0.001536
1,1749.514479,-352.272191,1.585892486,0.085736959,-0.070637605,0.001150238
12,877.8560703,-133.3067899,0.047613628,0.000293115,0.112624935,0.000239897
1,375.3799462,-106.5187509,0.714846011,-0.161663393,0.217477885,0.031282304
13,1956.570479,-502.4965123,1.434185492,0.086637547,-0.175907358,9.56E-05
7,1488.357159,-461.8261715,1.414977077,-0.190699262,-0.187912346,0.039073679
1,1354.509203,-320.8412749,-1.968340951,-0.044724575,0.842284528,0.052881901
1,352.7058703,-58.9673885,-0.071401473,0.00011889,-0.093061413,-0.000471997
1,1753.710397,-379.665128,1.426890352,0.087033127,-0.141814715,-2.65E-06
1,882.0519892,-160.6997269,-0.111388506,0.001589283,0.041447825,-0.00091299
4,1870.153622,-194.7668245,0.330269926,0.163722868,-0.020113941,0.000468478
2,1374.188444,-145.1420013,0.022464093,-0.000521237,-0.088943922,0.000412201
3,706.3131728,-58.06309321,-0.399661364,0.042623135,0.004665501,0.001435204
4,140.7552697,-9.785919445,-0.137342726,0.018845262,-0.038960945,0.001017358
18,1809.721488,150.981714,1.303176328,0.16901533,0.182448995,-0.002984164
23,1219.249308,183.2150657,-0.200009837,-0.116725433,-0.019255401,0.023469591
23,364.5145976,57.242219,-0.140662458,-0.072195021,0.022669407,0.030978638
9,2027.315596,-120.1463532,0.25242877,0.078098927,0.025571314,0.010692125
5,1196.923987,-74.20507338,-0.71605667,-0.135891648,-0.19614266,0.05454427
6,731.1707777,-47.84382985,0.188021768,-0.109069546,-0.053809095,0.015170739
10,310.2850254,-9.855218284,0.150537386,-0.119641015,-0.058733882,0.010756492
4,1947.391933,-278.6115359,0.224678928,0.138531057,0.123102157,0.015947753
1,1451.426754,-228.9867127,-0.083126905,-0.025713048,0.054272175,0.015891475
6,581.1895755,-27.04098028,-1.281989638,0.052742308,0.30337268,0.015284055
27,119.2799969,-0.451791153,-0.099594779,-0.052926689,0.086927451,0.006779119
4,2082.143719,-72.1234713,0.216742451,0.173110008,0.387448283,0.003475469
3,1586.17854,-22.49864807,-0.091063382,0.008865903,0.318618301,0.003419191
16,1026.638631,34.15335741,-0.290527212,0.029336647,0.402450143,0.003197034
5,164.4653046,-1.955586834,-0.746666588,-0.057086612,0.093014874,0.045388368
16,1911.259349,113.5123295,1.555733396,-0.067179766,-0.238577007,0.037240098
23,1053.655597,106.6459569,0.641796471,-0.293972275,-0.660268423,0.07845004
15,191.0525487,21.7028347,-0.119966392,-0.308910737,-0.682521009,0.070429179
5,1760.911594,-269.2741028,0.090014743,0.173483707,0.13694947,-0.006583321
1,1311.577637,-227.1971886,-0.068411855,-0.009269062,0.083308128,-0.005672589
4,439.6984908,-17.02074168,-1.43434462,0.087889855,0.318520225,-0.007383401
5,1979.185188,-281.3813439,0.296389128,0.147906683,-0.278634323,-0.004769649
4,1529.851231,-239.3044296,0.13796253,-0.034846086,-0.332275664,-0.003858917
1,1034.212146,-192.9019102,-0.013085851,-0.01638961,-0.33002125,-0.004814775
3,162.4370756,9.41869519,-1.211651312,0.062122161,-0.099360268,-0.005442468
5,1952.97569,-273.3238192,-0.11633444,0.196254172,0.162020065,-0.024776582
4,1503.641733,-231.2469049,-0.274761038,0.013501403,0.108378724,-0.02386585
1,1008.002648,-184.8443855,-0.425809419,0.031957879,0.110633138,-0.024821707
3,136.2275774,17.47621991,-1.62437488,0.11046965,0.34129412,-0.025449401
19,1909.318298,-398.7115953,0.65631946,0.19292399,0.136441732,0.020157882
14,1372.827374,-385.2587068,0.382488638,-0.064489277,-0.494004379,0.048921937
1,1248.951754,-281.077537,-2.528617333,0.082570339,1.173776414,0.069533465
6,251.2100646,-12.27189855,-0.86709238,0.106612964,0.223726513,0.019452442
2,2182.537924,-324.8655195,0.317641155,0.164084001,0.038892433,0.000244071
1,1513.309164,-229.1135826,-0.362104449,0.041723508,0.060876432,0.002004684
6,633.4990994,-41.69904685,-1.159910727,0.077869388,0.207574515,-0.000180721
4,172.0655671,-15.09449824,-0.000880107,-0.027432396,-0.005198431,-0.008738833
3,1705.603062,-179.5529842,0.260162946,0.166275485,0.021604425,-0.001498846
2,1146.048197,-115.1190927,-0.286789941,0.023490304,0.048329352,-0.00264066
4,473.8387348,-33.01596074,-0.502099476,0.045953064,0.062228777,-0.001021814
8,1957.271728,-331.7189708,1.379993357,0.08778371,-0.120316275,-0.00039609
1,855.6190894,-133.8869634,-0.817486874,-0.110985236,0.004650386,0.049310012
20,2031.430359,-498.3962149,1.47763634,0.086254625,-0.164734892,0.000422183
7,1555.704008,-474.8993234,1.59403705,-0.199590992,-0.176535526,0.069867338
1,1433.74405,-333.4979729,-1.884444858,-0.058627926,0.843503207,0.057757576
1,432.7413173,-75.87274604,-0.024700699,-0.000257852,-0.078992016,-0.000109241
16,1843.263537,48.49377309,0.929442969,0.041052383,-0.355578746,0.034277204
16,985.659785,41.62740051,0.015506044,-0.185740126,-0.777270162,0.075487147
10,149.1287121,14.1069177,-0.564325696,-0.196005069,-0.646370995,0.076215617
3,1963.635637,25.55378979,0.745262192,0.211083103,-0.110556416,-0.046711191
23,1404.332225,90.29439645,0.189435198,0.068560456,-0.078679836,-0.048021188
9,520.8666814,-13.62280272,-0.04527505,-0.014651196,-0.624667528,-0.013845386
19,2234.842233,-488.9578986,1.469237687,0.086549881,-0.140978664,0.000329241
14,1698.351308,-475.5050101,1.195406865,-0.170863387,-0.771424774,0.029093296
1,1574.475689,-371.3238403,-1.715699106,-0.023803771,0.896356018,0.049704824
1,576.7339994,-102.5182019,-0.054174153,0.000238854,-0.053693882,-0.000376199
10,2031.461299,25.56660511,1.215341392,0.061184945,0.046257878,0.025648481
9,1372.860752,54.50876441,0.419044193,-0.170521771,0.220517964,0.064845623
23,529.0978729,68.03183639,0.233952367,-0.154349311,-0.03610826,0.069847669
13,1970.895355,-505.5646064,1.445801943,0.086510375,-0.175058193,0.000185761
7,1502.682036,-464.8942657,1.426593529,-0.190826434,-0.187063181,0.039163863
1,1368.834079,-323.9093691,-1.9567245,-0.044851747,0.843133693,0.052972086
1,367.0307466,-62.03548266,-0.059785022,-8.28E-06,-0.092212249,-0.000381813
16,1971.060482,-46.38640006,0.741410361,0.196637534,-0.181171402,-0.036185122
5,1113.45673,-53.25277264,-0.172526564,-0.030154975,-0.602862817,0.005024821
10,651.0628809,-24.42710631,0.65100087,0.01051508,-0.188626706,-0.032355415
13,1932.861675,-497.3962009,1.412522661,0.086896421,-0.176026371,-7.58E-05
7,1464.648355,-456.7258602,1.393314246,-0.190440388,-0.188031359,0.038902294
1,1330.800399,-315.7409635,-1.990003782,-0.044465701,0.842165515,0.052710516
1,328.9970661,-53.86707711,-0.093064305,0.000377765,-0.093180426,-0.000643383
2,2029.983965,-323.328545,0.741454714,0.120725248,0.027690895,-0.000768223
1,1360.784259,-227.6847138,0.051999312,-0.001365932,0.052230515,0.000842508
2,480.5745515,-40.77641393,-0.733150787,0.034462502,0.195249163,-0.001171007
5,2068.038542,-190.2407767,0.163371039,0.182383803,0.076015632,-0.000619433
6,1618.704585,-148.1638624,0.004944441,-0.000368966,0.022374291,0.0002913
3,1196.956778,-111.4453531,0.057543477,-0.014489131,-0.013666908,-0.001137534
5,638.3497444,-50.00932742,-0.370498748,0.039319822,0.103148439,-0.001463431
5,181.7969432,-15.15894616,-0.0432217,0.001743416,-0.014395205,-0.001634626
19,2011.789884,-404.9161225,0.47344785,0.191104818,0.041523481,0.014272045
14,1475.298959,-391.463234,0.199617029,-0.066308449,-0.588922629,0.043036099
1,1351.42334,-287.2820641,-2.711488943,0.080751166,1.078858164,0.063647627
6,353.6816503,-18.47642573,-1.04996399,0.104793791,0.128808263,0.013566604
2,1842.390636,-336.5342973,1.413140772,0.087260202,-0.13449279,-0.000118011
1,1173.161876,-240.7823603,0.733395167,-0.03510029,-0.112508791,0.001642603
1,293.3518115,-53.36782463,-0.064411111,0.001045589,0.034189291,-0.000542802
19,1939.048863,-429.4537229,1.354947918,0.087721133,-0.167370229,-0.000551392
14,1402.557939,-416.0008344,1.081117096,-0.169692134,-0.797816339,0.028212663
1,1278.682319,-311.8196645,-1.829988875,-0.022632518,0.869964454,0.048824191
1,280.9406298,-43.01402614,-0.168463922,0.001410106,-0.080085447,-0.001256832
20,1837.735587,-457.9508232,1.326239045,0.08822458,-0.157278717,-0.000794295
7,1362.009236,-434.4539317,1.442639755,-0.197621037,-0.169079351,0.068650859
1,1240.049278,-293.0525812,-2.035842153,-0.056657972,0.850959382,0.056541098
